guidance_factor,condition,target_value,structure_index,local_structure_index,global_structure_index,formula,chemical_system,predicted_dielectric_scalar,signed_error_to_target,abs_error_to_target,squared_error_to_target,within_1,within_2,energy_above_hull_per_atom,energy_above_hull,self_consistent_energy_above_hull,stable,rmsd_from_relaxation,is_unique,is_novel,is_explored,composition_valid,structure_valid,structure_comp_valid,novel_unique_stable,num_sites,volume,predicted_tensor
1,12,12,45,45,941,In3Se5,In-Se,8.497573077232033,-3.5024269227679667,3.5024269227679667,12.266994349329888,False,False,0.1195876703646314,0.1195876703646314,0.0,False,0.001022871350271,True,True,True,False,True,False,False,8,239.6894290718988,"[[9.330480842322054, 0.05037401190025429, 0.1437485195348729], [0.05037401190025429, 9.273109820528665, 0.08183721069255483], [0.1437485195348729, 0.08183721069255483, 6.889128568845376]]"
1,12,12,46,46,942,As3Ca,As-Ca,16.011003275760434,4.011003275760434,4.011003275760434,16.08814727816093,False,False,0.1321400607790677,0.1321400607790677,0.0,False,0.0003311019334744,True,True,True,False,True,False,False,4,96.33266001740115,"[[16.879224832986353, -0.08804291373825267, -0.010079909247976226], [-0.08804291373825267, 14.302109011854808, -0.26151273683446774], [-0.010079909247976226, -0.26151273683446774, 16.851675982440142]]"
1,12,12,47,47,943,I2N3O7,I-N-O,2.613880784832313,-9.386119215167689,9.386119215167689,88.09923392134007,False,False,0.14622466077207,0.14622466077207,0.14622466077207,False,1.5766884205946237e-15,True,True,True,True,True,True,False,12,303.48763732686245,"[[2.3096594041680953, 0.13265252371141015, -0.041968960902965945], [0.13265252371141015, 3.148750091450312, 0.18915123770472847], [-0.041968960902965945, 0.18915123770472847, 2.3832328588785314]]"
1,12,12,48,48,944,Cu2GeSe3,Cu-Ge-Se,16.255342085243772,4.255342085243772,4.255342085243772,18.107936262446813,False,False,0.2768332084355567,0.2768332084355567,0.2130844592518066,False,0.0008309722285094,True,True,True,True,True,True,False,6,108.8828856177912,"[[16.594839137120825, 0.15881353463072806, -0.019597416255920354], [0.15881353463072806, 15.636294757427757, 0.5238644658104307], [-0.019597416255920354, 0.5238644658104307, 16.534892361182724]]"
1,12,12,49,49,945,I2P2Zn4,I-P-Zn,8.78289472170957,-3.217105278290431,3.217105278290431,10.34976637160415,False,False,0.0890075888141743,0.0890075888141743,0.0690112964944873,True,0.0013679628408161,True,True,True,True,True,True,True,8,215.84180049407112,"[[9.359694425422285, -0.024219158265883115, 0.26080150211506437], [-0.024219158265883115, 9.386875013989405, 0.15228758843932358], [0.26080150211506437, 0.15228758843932358, 7.602114725717015]]"
1,12,12,50,50,946,Ba4Hg2O6,Ba-Hg-O,3.9175059198474727,-8.082494080152527,8.082494080152527,65.32671055570064,False,False,0.0519592086293903,0.0519592086293903,0.0,True,0.0009098357209743,True,True,True,True,True,True,True,12,287.1491519929208,"[[3.7154008622360983, 8.772074933149135e-05, 0.0003274033298929605], [8.772074933149135e-05, 3.7482657630520784, 0.14175918784881492], [0.0003274033298929605, 0.14175918784881492, 4.288851134254243]]"
1,12,12,51,51,947,As15Ba2,As-Ba,14.802407621717306,2.8024076217173057,2.8024076217173057,7.853488478259246,False,False,0.1695182733763411,0.1695182733763411,0.1273380603567337,False,1.294833318479971e-15,True,True,True,False,True,False,False,17,469.70754835064304,"[[16.244202266586598, -0.11526844502384047, -0.28449577941337356], [-0.11526844502384047, 13.738086093340435, -0.6400934917603656], [-0.28449577941337356, -0.6400934917603656, 14.42493450522487]]"
1,12,12,52,52,948,AgCu5Se4,Ag-Cu-Se,12.055236132448243,0.0552361324482433,0.0552361324482433,0.0030510303278398,True,True,0.0837633675483031,0.0837633675483031,0.0837633675483031,True,0.0005709840211887,True,True,True,True,True,True,True,10,190.48356540780355,"[[11.320740302720411, -0.0006109491393874431, -0.00023642472864567803], [-0.0006109491393874431, 13.312099718445303, -0.0009823127644928958], [-0.00023642472864567803, -0.0009823127644928958, 11.53286837617902]]"
1,12,12,53,53,949,Ca3S8Tm3,Ca-S-Tm,6.178731123989656,-5.821268876010344,5.821268876010344,33.88717132680674,False,False,0.1671598860668739,0.1671598860668739,0.1637151270759806,False,0.0008789500263697,True,True,True,False,True,False,False,14,333.453231089588,"[[6.231426571010607, -0.010315708922734026, -0.0021306982613374455], [-0.010315708922734026, 6.058509272742087, 0.06291569866733179], [-0.0021306982613374455, 0.06291569866733179, 6.246257528216274]]"
1,12,12,54,54,950,Cu2Li6S6Ti,Cu-Li-S-Ti,6.434035244742954,-5.565964755257046,5.565964755257046,30.97996365676364,False,False,0.1765601068372078,0.1765601068372078,0.1765601068372078,False,0.0024770544683325,True,True,True,True,True,True,False,15,260.0746029393239,"[[7.172836346294829, -0.0033485832369791685, 0.0014870264714936304], [-0.0033485832369791685, 5.773508359161656, 0.28506902811104945], [0.0014870264714936304, 0.28506902811104945, 6.3557610287723785]]"
1,12,12,55,55,951,Au5LiSnTe12,Au-Li-Sn-Te,15.22115862519868,3.2211586251986795,3.2211586251986795,10.375862888691849,False,False,0.1590497710018765,0.1590497710018765,0.1590497710018765,False,1.784967806847718e-15,True,True,True,False,True,False,False,19,603.1147605566006,"[[16.349735615670554, -0.4816358349046035, -0.2638510184080675], [-0.4816358349046035, 14.09713624007918, -0.5175140801946306], [-0.2638510184080675, -0.5175140801946306, 15.216604019846308]]"
1,12,12,56,56,952,N2O4Tl4,N-O-Tl,3.976745830732172,-8.023254169267828,8.023254169267828,64.37260746467358,False,False,0.2703479180995662,0.2703479180995662,0.2703479180995662,False,8.546829129708762e-16,True,True,True,True,True,True,False,10,248.8926578028296,"[[3.9412494664820703, -0.1008182822878741, -0.06008318890882001], [-0.1008182822878741, 4.0812114678413955, 0.21381550191028378], [-0.06008318890882001, 0.21381550191028378, 3.9077765578730497]]"
1,12,12,57,57,953,As4Pb2Sn2,As-Pb-Sn,19.68407803421629,7.6840780342162915,7.6840780342162915,59.0450552359253,False,False,0.0663514962660034,0.0663514962660034,0.0663514962660034,True,0.0034148294314417,True,False,True,True,True,True,False,8,206.79760993496888,"[[19.693006648905257, 0.005542633930792312, -0.012737976659298322], [0.005542633930792312, 19.677831502907633, -0.005733346591248744], [-0.012737976659298322, -0.005733346591248744, 19.681395950835995]]"
1,12,12,58,58,954,CaLiP4Si2,Ca-Li-P-Si,9.24796296460419,-2.7520370353958103,2.7520370353958103,7.573707844190161,False,False,0.1102990745097782,0.1102990745097782,0.1102990745097782,False,1.286222118470193e-15,True,True,False,False,True,False,False,8,164.36269726753267,"[[9.267724046125094, -0.028048420653674497, -0.03794003677853432], [-0.028048420653674497, 9.243765556607196, -0.06423996413993399], [-0.03794003677853432, -0.06423996413993399, 9.232399291080275]]"
1,12,12,59,59,955,AgCo4Se9,Ag-Co-Se,13.340522804237438,1.3405228042374375,1.3405228042374375,1.797001388680603,False,True,0.172337653670441,0.172337653670441,0.172337653670441,False,0.0029867506918824,True,True,True,True,True,True,False,14,281.2929165869709,"[[13.34054187118601, -0.002800018105204919, -0.001565645431326798], [-0.002800018105204919, 13.341186723309157, -0.0023041708704737663], [-0.001565645431326798, -0.0023041708704737663, 13.339839818217156]]"
1,12,12,60,60,956,CsLaSe2,Cs-La-Se,5.053465232179211,-6.946534767820789,6.946534767820789,48.25434528054302,False,False,0.016457135102617,0.016457135102617,0.0,True,0.0016702312207469,True,False,True,True,True,True,False,4,147.47069447214892,"[[5.350044885396324, -0.04712426558175368, 0.2724281974549364], [-0.04712426558175368, 5.400992454779848, 0.1656827343391966], [0.2724281974549364, 0.1656827343391966, 4.409358356361459]]"
1,12,12,61,61,957,Ba8Bi4,Ba-Bi,10.435885094670054,-1.564114905329946,1.564114905329946,2.4464554370753064,False,True,-0.0130804778431694,-0.0130804778431694,0.0,True,0.0013142463317339,True,True,True,True,True,True,True,12,553.5523422649268,"[[10.55530070061027, 2.4917371170459508e-06, -0.00013448270700803413], [2.4917371170459508e-06, 10.435865865477261, -0.00040116980899330696], [-0.00013448270700803413, -0.00040116980899330696, 10.316488717922619]]"
1,12,12,62,62,958,Hg2S4Zn2,Hg-S-Zn,7.747587685058107,-4.252412314941893,4.252412314941893,18.083010496269463,False,False,0.0384479917519677,0.0384479917519677,0.0384479917519677,True,0.0024882367204796,True,False,True,True,True,True,False,8,187.84879826916668,"[[7.8268625570049775, -0.06644875393023537, -0.1211628002471343], [-0.06644875393023537, 7.801034053446997, -0.1488599964425913], [-0.1211628002471343, -0.1488599964425913, 7.614866444722347]]"
1,12,12,63,63,959,LiO7P2Sc,Li-O-P-Sc,3.097125070396596,-8.902874929603405,8.902874929603405,79.26118201216083,False,False,0.0667011592627844,0.0667011592627844,0.0439667574573281,True,9.829867386001076e-16,True,False,True,True,True,True,False,11,127.83875605182192,"[[3.0018678363476425, -0.06392862195922748, -0.03656613639939267], [-0.06392862195922748, 3.1541877420990447, 0.061196910856161094], [-0.03656613639939267, 0.061196910856161094, 3.1353196327431014]]"
1,12,12,64,64,960,Au2Ba2Li2S4,Au-Ba-Li-S,5.491085444791622,-6.508914555208378,6.508914555208378,42.36596868700347,False,False,0.0156121301275939,0.0156121301275939,0.0156121301275939,True,0.002374971573068,True,False,True,True,True,True,False,10,252.06175739691145,"[[5.556682907584984, -0.004693077081977614, 0.0047325187213216845], [-0.004693077081977614, 6.160502031606667, -0.04328156863602995], [0.0047325187213216845, -0.04328156863602995, 4.756071395183217]]"
1,12,12,65,65,961,I2In2,I-In,7.1174318689985325,-4.882568131001468,4.882568131001468,23.839471553871164,False,False,0.0562078503292111,0.0562078503292111,0.0,True,0.0024929185629883,True,False,True,True,True,True,False,4,209.91874579827268,"[[7.197450568253784, 0.002201333276011243, 0.0016094507724621642], [0.002201333276011243, 7.217894049387738, -0.009535260605814878], [0.0016094507724621642, -0.009535260605814878, 6.936950989354073]]"
1,12,12,66,66,962,N6Zr6,N-Zr,14.730329953561329,2.730329953561329,2.730329953561329,7.454701655314208,False,False,0.154644276876505,0.154644276876505,0.0,False,0.0023010682622883,True,True,True,True,True,True,False,12,150.03544005453622,"[[14.74656787772166, 0.0009316932514514487, 2.0561550011550246e-05], [0.0009316932514514487, 14.74737637761511, 0.00020031729436977783], [2.0561550011550246e-05, 0.00020031729436977783, 14.697045605347213]]"
1,12,12,67,67,963,Cu4Ho4S8,Cu-Ho-S,9.190254933979512,-2.809745066020488,2.809745066020488,7.894667336026477,False,False,0.0526221690975772,0.0526221690975772,0.0229542154417528,True,0.0013723411866037,True,False,True,True,True,True,False,16,295.5497710424912,"[[8.580583791926658, 0.16188171335042004, -0.0015871337542064012], [0.16188171335042004, 9.722930570282834, -0.00031705991699221113], [-0.0015871337542064012, -0.00031705991699221113, 9.267250439729045]]"
1,12,12,68,68,964,CMnN2,C-Mn-N,4.853571626506364,-7.146428373493636,7.146428373493636,51.0714384974749,False,False,0.1711574628532322,0.1711574628532322,0.1711574628532322,False,0.0014143974689745,True,False,True,True,True,True,False,4,47.44900464437936,"[[3.797927304780938, 0.2897860970264495, -1.3535072468822191], [0.2897860970264495, 3.512605976432731, -0.8427114292302892], [-1.3535072468822191, -0.8427114292302892, 7.2501815983054225]]"
1,12,12,69,69,965,S4,S,7.036669930233056,-4.963330069766944,4.963330069766944,24.63464538145274,False,False,0.2462674443124273,0.2462674443124273,0.0838716869354252,False,2.643081950492649e-05,True,True,True,True,True,True,False,4,103.70150247076192,"[[6.082659026891339, 1.6709493147067687, -1.6525476253067453], [1.6709493147067687, 7.858593629129414, 1.1266070429240351], [-1.6525476253067453, 1.1266070429240351, 7.168757134678411]]"
1,12,12,70,70,966,O6RuZn3,O-Ru-Zn,6.312437686497702,-5.687562313502298,5.687562313502298,32.34836506997161,False,False,0.1605013381585278,0.1605013381585278,0.1605013381585278,False,0.0001506237117063,True,True,False,True,True,True,False,10,109.6513880176101,"[[6.305855052203047, 0.00728221034394667, -0.019633974787469546], [0.00728221034394667, 6.300174610164104, -0.013760394406742874], [-0.019633974787469546, -0.013760394406742874, 6.331283397125955]]"
1,12,12,71,71,967,Ca5O2P2,Ca-O-P,5.762649898461613,-6.237350101538387,6.237350101538387,38.90453628916092,False,False,0.2477239304052299,0.2477239304052299,0.2305810668467112,False,1.2710079801359001e-15,True,True,True,True,True,True,False,9,210.74760243132948,"[[6.271808380881612, 0.0012906037263683105, 0.0008962493486876839], [0.0012906037263683105, 5.826234202415149, -0.6112020652068475], [0.0008962493486876839, -0.6112020652068475, 5.189907112088076]]"
1,12,12,72,72,968,AuDy2Rh3Si4,Au-Dy-Rh-Si,23.404178296515,11.404178296515,11.404178296515,130.05528261870376,False,False,0.0690649447824016,0.0690649447824016,0.0690649447824016,True,0.0015631050479134,True,True,True,True,True,True,True,10,171.22918892426773,"[[24.09239633821419, 2.2363675536751123e-05, -0.0005967760509781495], [2.2363675536751123e-05, 24.082006301478298, -5.001650698979634e-05], [-0.0005967760509781495, -5.001650698979634e-05, 22.03813224985249]]"
1,12,12,73,73,969,Hg2S2,Hg-S,8.894884895089191,-3.105115104910809,3.105115104910809,9.64173981474526,False,False,0.022287152006406,0.022287152006406,0.0,True,0.0021348719031251,True,False,True,True,True,True,False,4,108.14145423648569,"[[8.772995341309628, -0.007541683887806298, -0.00034302617952948033], [-0.007541683887806298, 8.771805789880576, 0.008489170459445083], [-0.00034302617952948033, 0.008489170459445083, 9.139853554077373]]"
1,12,12,74,74,970,Cl4Tl4,Cl-Tl,4.010372492469358,-7.989627507530642,7.989627507530642,63.834147709090296,False,False,0.0232685444461209,0.0232685444461209,0.0,True,0.0014157850273507,True,False,True,True,True,True,False,8,278.09455464913304,"[[4.009599842733335, -0.0011350804042995414, 0.000814160524675321], [-0.0011350804042995414, 4.010271001478344, 0.0011747563684683963], [0.000814160524675321, 0.0011747563684683963, 4.011246633196393]]"
1,12,12,75,75,971,Sn7Te9,Sn-Te,14.934597286643884,2.934597286643884,2.934597286643884,8.611861234777646,False,False,0.0575031790039259,0.0575031790039259,0.0,True,0.0003010686396453,True,True,True,False,True,False,True,16,565.0620128589445,"[[15.0649641251656, 0.0003675238621930383, -5.2170851983713014e-05], [0.0003675238621930383, 14.70486044427146, 0.3979527211867532], [-5.2170851983713014e-05, 0.3979527211867532, 15.033967290494592]]"
1,12,12,76,76,972,Cr2Hg2O5Se2,Cr-Hg-O-Se,4.536489756971847,-7.463510243028153,7.463510243028153,55.70398514778616,False,False,0.5263340839139348,0.5263340839139348,0.5263340839139348,False,1.0320999721158805e-15,True,True,True,True,True,True,False,11,286.5053835917888,"[[4.798207171265427, -0.22831791568218554, 0.0790990062044953], [-0.22831791568218554, 4.532152875512816, -0.548901486523228], [0.0790990062044953, -0.548901486523228, 4.279109224137296]]"
1,12,12,77,77,973,Cu2Hg2Rb2Se4,Cu-Hg-Rb-Se,6.430210290760396,-5.569789709239604,5.569789709239604,31.022557405151392,False,False,0.0462018867510916,0.0462018867510916,0.0462018867510916,True,0.0009961669080396,True,False,True,True,True,True,False,10,310.3135601575589,"[[7.3209570472807, 0.0032705226042706453, -0.0009053179072384311], [0.0032705226042706453, 4.984021125403686, -0.13781171782286994], [-0.0009053179072384311, -0.13781171782286994, 6.985652699596798]]"
1,12,12,78,78,974,LiO2Ti,Li-O-Ti,7.155575028484537,-4.844424971515463,4.844424971515463,23.4684533046426,False,False,0.0644612319507498,0.0644612319507498,0.0,True,0.0016408133545802,True,False,True,True,True,True,False,4,36.8355551973651,"[[8.498256412309647, -0.24871433823224656, 1.3845461308516391], [-0.24871433823224656, 8.751987652647326, 0.8443531875315549], [1.3845461308516391, 0.8443531875315549, 4.216481020496639]]"
1,12,12,79,79,975,N3NbPr,N-Nb-Pr,11.271408026082204,-0.728591973917796,0.728591973917796,0.5308462644574302,True,True,0.2670762134032127,0.2670762134032127,0.181398958437418,False,9.97249154874477e-05,True,True,True,True,True,True,False,5,70.65494796721026,"[[11.738530448640622, 6.783496803181286e-07, 0.0006465982335154362], [6.783496803181286e-07, 11.738581298302556, -0.0012424003174198457], [0.0006465982335154362, -0.0012424003174198457, 10.337112331303429]]"
1,12,12,80,80,976,N12Os2W4,N-Os-W,9.546422668341302,-2.453577331658698,2.453577331658698,6.020041722429417,False,False,0.4403442980323362,0.4403442980323362,0.4403442980323362,False,1.7836966945295012e-15,True,True,False,True,True,True,False,18,315.6556338260505,"[[8.938540657819111, -0.2529581225003787, -0.32830612723213776], [-0.2529581225003787, 9.451646099083662, 0.48205466416691534], [-0.32830612723213776, 0.48205466416691534, 10.24908124812114]]"
1,12,12,81,81,977,Li2P2S6,Li-P-S,5.510355326797412,-6.489644673202588,6.489644673202588,42.11548798442673,False,False,0.2131907829396677,0.2131907829396677,0.1372218439783319,False,0.0026953821895648,True,True,True,True,True,True,False,10,229.1053108649068,"[[5.948606471510814, -0.23432482664926194, 0.8213517757564028], [-0.23432482664926194, 6.157590749176743, 0.5410930495695554], [0.8213517757564028, 0.5410930495695554, 4.424868759704674]]"
1,12,12,82,82,978,As2Pd2Se2,As-Pd-Se,17.662015758862808,5.662015758862808,5.662015758862808,32.058422453610774,False,False,0.0383460440262561,0.0383460440262561,0.0,True,0.0012348649034809,True,False,True,True,True,True,False,6,120.8498925279189,"[[18.34162659863817, -0.0006989688153352052, 0.0009061514433603856], [-0.0006989688153352052, 17.39435624344516, -0.001137063035654836], [0.0009061514433603856, -0.001137063035654836, 17.2500644345051]]"
